ORDEN,NOMBRE REGION,CÓDIGO REGION,NOMBRE PROVINCIA,CODIGO PROVINCIA,EDAD,TOTAL POBLACIÓN EFECTIVAMENTE CENSADA,HOMBRES ,MUJERES,TOTAL ÁREA URBANA,HOMBRES ÁREA URBANA ,MUJERES ÁREA URBANA,TOTAL ÁREA RURAL,HOMBRES ÁREA RURAL,MUJERES ÁREA RURAL
1.812,VALPARAÍSO,5,PETORCA,54,77,395,171,224,237,95,142,158,76,82
1.813,VALPARAÍSO,5,PETORCA,54,78,349,158,191,205,91,114,144,67,77
1.814,VALPARAÍSO,5,PETORCA,54,79,383,164,219,232,94,138,151,70,81
1.815,VALPARAÍSO,5,PETORCA,54,80,343,178,165,211,111,100,132,67,65
1.816,VALPARAÍSO,5,PETORCA,54,81,276,123,153,166,71,95,110,52,58
1.817,VALPARAÍSO,5,PETORCA,54,82,268,127,141,175,80,95,93,47,46
1.818,VALPARAÍSO,5,PETORCA,54,83,223,103,120,144,64,80,79,39,40
1.819,VALPARAÍSO,5,PETORCA,54,84,211,94,117,141,55,86,70,39,31
1.82,VALPARAÍSO,5,PETORCA,54,85,203,83,120,131,50,81,72,33,39
1.821,VALPARAÍSO,5,PETORCA,54,86,186,71,115,130,48,82,56,23,33
1.822,VALPARAÍSO,5,PETORCA,54,87,157,68,89,104,37,67,53,31,22
1.823,VALPARAÍSO,5,PETORCA,54,88,118,51,67,67,26,41,51,25,26
1.824,VALPARAÍSO,5,PETORCA,54,89,99,40,59,62,23,39,37,17,20
1.825,VALPARAÍSO,5,PETORCA,54,90,88,34,54,64,21,43,24,13,11
1.826,VALPARAÍSO,5,PETORCA,54,91,51,15,36,30,8,22,21,7,14
1.827,VALPARAÍSO,5,PETORCA,54,92,58,17,41,40,11,29,18,6,12
1.828,VALPARAÍSO,5,PETORCA,54,93,37,14,23,26,9,17,11,5,6
1.829,VALPARAÍSO,5,PETORCA,54,94,29,9,20,14,5,9,15,4,11
1.83,VALPARAÍSO,5,PETORCA,54,95,19,6,13,15,5,10,4,1,3
1.831,VALPARAÍSO,5,PETORCA,54,96,19,4,15,12,4,8,7,0,7
1.832,VALPARAÍSO,5,PETORCA,54,97,9,3,6,7,1,6,2,2,0
1.833,VALPARAÍSO,5,PETORCA,54,98,8,2,6,5,2,3,3,0,3
1.834,VALPARAÍSO,5,PETORCA,54,99,3,2,1,3,2,1,0,0,0
1.835,VALPARAÍSO,5,PETORCA,54,100 o más,22,8,14,13,3,10,9,5,4
1.836,VALPARAÍSO,5,QUILLOTA,55,Total Provincia,203.277,98.491,104.786,176.965,84.924,92.041,26.312,13.567,12.745
1.837,VALPARAÍSO,5,QUILLOTA,55,0,2.392,1.237,1.155,2.117,1.095,1.022,275,142,133
1.838,VALPARAÍSO,5,QUILLOTA,55,1,2.793,1.396,1.397,2.456,1.229,1.227,337,167,170
1.839,VALPARAÍSO,5,QUILLOTA,55,2,2.798,1.436,1.362,2.483,1.272,1.211,315,164,151
1.84,VALPARAÍSO,5,QUILLOTA,55,3,2.734,1.342,1.392,2.409,1.181,1.228,325,161,164
1.841,VALPARAÍSO,5,QUILLOTA,55,4,2.882,1.483,1.399,2.521,1.301,1.22,361,182,179
1.842,VALPARAÍSO,5,QUILLOTA,55,5,2.978,1.501,1.477,2.653,1.344,1.309,325,157,168
1.843,VALPARAÍSO,5,QUILLOTA,55,6,3.016,1.553,1.463,2.657,1.369,1.288,359,184,175
1.844,VALPARAÍSO,5,QUILLOTA,55,7,2.958,1.496,1.462,2.573,1.302,1.271,385,194,191
1.845,VALPARAÍSO,5,QUILLOTA,55,8,2.804,1.439,1.365,2.455,1.272,1.183,349,167,182
1.846,VALPARAÍSO,5,QUILLOTA,55,9,2.923,1.419,1.504,2.57,1.236,1.334,353,183,170
1.847,VALPARAÍSO,5,QUILLOTA,55,10,2.711,1.34,1.371,2.353,1.168,1.185,358,172,186
1.848,VALPARAÍSO,5,QUILLOTA,55,11,2.79,1.452,1.338,2.459,1.297,1.162,331,155,176
1.849,VALPARAÍSO,5,QUILLOTA,55,12,2.674,1.402,1.272,2.342,1.225,1.117,332,177,155
1.85,VALPARAÍSO,5,QUILLOTA,55,13,2.661,1.379,1.282,2.314,1.196,1.118,347,183,164
1.851,VALPARAÍSO,5,QUILLOTA,55,14,2.861,1.453,1.408,2.453,1.238,1.215,408,215,193
1.852,VALPARAÍSO,5,QUILLOTA,55,15,2.855,1.482,1.373,2.46,1.26,1.2,395,222,173
1.853,VALPARAÍSO,5,QUILLOTA,55,16,3.092,1.572,1.52,2.723,1.393,1.33,369,179,190
1.854,VALPARAÍSO,5,QUILLOTA,55,17,3.048,1.622,1.426,2.619,1.359,1.26,429,263,166
1.855,VALPARAÍSO,5,QUILLOTA,55,18,2.952,1.504,1.448,2.54,1.238,1.302,412,266,146
1.856,VALPARAÍSO,5,QUILLOTA,55,19,2.897,1.553,1.344,2.516,1.332,1.184,381,221,160
1.857,VALPARAÍSO,5,QUILLOTA,55,20,2.952,1.481,1.471,2.585,1.287,1.298,367,194,173
1.858,VALPARAÍSO,5,QUILLOTA,55,21,2.863,1.477,1.386,2.531,1.291,1.24,332,186,146
1.859,VALPARAÍSO,5,QUILLOTA,55,22,2.988,1.487,1.501,2.604,1.274,1.33,384,213,171
1.86,VALPARAÍSO,5,QUILLOTA,55,23,3.064,1.55,1.514,2.713,1.377,1.336,351,173,178
1.861,VALPARAÍSO,5,QUILLOTA,55,24,3.044,1.52,1.524,2.666,1.303,1.363,378,217,161
1.862,VALPARAÍSO,5,QUILLOTA,55,25,3.096,1.53,1.566,2.741,1.363,1.378,355,167,188
1.863,VALPARAÍSO,5,QUILLOTA,55,26,3.096,1.503,1.593,2.736,1.328,1.408,360,175,185
1.864,VALPARAÍSO,5,QUILLOTA,55,27,3.174,1.549,1.625,2.791,1.363,1.428,383,186,197
1.865,VALPARAÍSO,5,QUILLOTA,55,28,3.14,1.593,1.547,2.794,1.407,1.387,346,186,160
1.866,VALPARAÍSO,5,QUILLOTA,55,29,3.052,1.489,1.563,2.739,1.327,1.412,313,162,151
1.867,VALPARAÍSO,5,QUILLOTA,55,30,2.947,1.451,1.496,2.601,1.294,1.307,346,157,189
1.868,VALPARAÍSO,5,QUILLOTA,55,31,2.948,1.377,1.571,2.609,1.221,1.388,339,156,183
1.869,VALPARAÍSO,5,QUILLOTA,55,32,2.748,1.36,1.388,2.43,1.198,1.232,318,162,156
1.87,VALPARAÍSO,5,QUILLOTA,55,33,2.849,1.425,1.424,2.508,1.25,1.258,341,175,166
1.871,VALPARAÍSO,5,QUILLOTA,55,34,3.034,1.506,1.528,2.671,1.327,1.344,363,179,184
1.872,VALPARAÍSO,5,QUILLOTA,55,35,2.946,1.381,1.565,2.573,1.206,1.367,373,175,198
1.873,VALPARAÍSO,5,QUILLOTA,55,36,2.63,1.259,1.371,2.323,1.105,1.218,307,154,153
1.874,VALPARAÍSO,5,QUILLOTA,55,37,2.597,1.267,1.33,2.264,1.1,1.164,333,167,166
1.875,VALPARAÍSO,5,QUILLOTA,55,38,2.463,1.152,1.311,2.155,1.006,1.149,308,146,162
1.876,VALPARAÍSO,5,QUILLOTA,55,39,2.458,1.19,1.268,2.148,1.023,1.125,310,167,143
1.877,VALPARAÍSO,5,QUILLOTA,55,40,2.574,1.22,1.354,2.226,1.053,1.173,348,167,181
1.878,VALPARAÍSO,5,QUILLOTA,55,41,2.559,1.2,1.359,2.16,1.009,1.151,399,191,208
1.879,VALPARAÍSO,5,QUILLOTA,55,42,2.597,1.222,1.375,2.196,1.021,1.175,401,201,200
1.88,VALPARAÍSO,5,QUILLOTA,55,43,2.693,1.266,1.427,2.334,1.087,1.247,359,179,180
1.881,VALPARAÍSO,5,QUILLOTA,55,44,2.687,1.23,1.457,2.304,1.047,1.257,383,183,200
1.882,VALPARAÍSO,5,QUILLOTA,55,45,2.501,1.187,1.314,2.121,1.008,1.113,380,179,201
1.883,VALPARAÍSO,5,QUILLOTA,55,46,2.483,1.198,1.285,2.109,987,1.122,374,211,163
1.884,VALPARAÍSO,5,QUILLOTA,55,47,2.437,1.196,1.241,2.096,1.014,1.082,341,182,159
1.885,VALPARAÍSO,5,QUILLOTA,55,48,2.407,1.138,1.269,2.065,952,1.113,342,186,156
1.886,VALPARAÍSO,5,QUILLOTA,55,49,2.505,1.191,1.314,2.145,1.011,1.134,360,180,180
1.887,VALPARAÍSO,5,QUILLOTA,55,50,2.666,1.256,1.41,2.295,1.073,1.222,371,183,188
1.888,VALPARAÍSO,5,QUILLOTA,55,51,2.87,1.336,1.534,2.449,1.126,1.323,421,210,211
1.889,VALPARAÍSO,5,QUILLOTA,55,52,2.82,1.322,1.498,2.407,1.117,1.29,413,205,208
1.89,VALPARAÍSO,5,QUILLOTA,55,53,2.753,1.304,1.449,2.374,1.096,1.278,379,208,171
1.891,VALPARAÍSO,5,QUILLOTA,55,54,2.797,1.293,1.504,2.41,1.079,1.331,387,214,173
1.892,VALPARAÍSO,5,QUILLOTA,55,55,2.722,1.319,1.403,2.353,1.126,1.227,369,193,176
1.893,VALPARAÍSO,5,QUILLOTA,55,56,2.57,1.211,1.359,2.208,1.026,1.182,362,185,177
1.894,VALPARAÍSO,5,QUILLOTA,55,57,2.534,1.133,1.401,2.183,954,1.229,351,179,172
1.895,VALPARAÍSO,5,QUILLOTA,55,58,2.417,1.178,1.239,2.088,993,1.095,329,185,144
1.896,VALPARAÍSO,5,QUILLOTA,55,59,2.375,1.139,1.236,2.026,952,1.074,349,187,162
1.897,VALPARAÍSO,5,QUILLOTA,55,60,2.342,1.125,1.217,2.01,937,1.073,332,188,144
1.898,VALPARAÍSO,5,QUILLOTA,55,61,2.11,980,1.13,1.828,825,1.003,282,155,127
1.899,VALPARAÍSO,5,QUILLOTA,55,62,2.101,981,1.12,1.79,825,965,311,156,155
1.9,VALPARAÍSO,5,QUILLOTA,55,63,2.035,947,1.088,1.769,811,958,266,136,130
1.901,VALPARAÍSO,5,QUILLOTA,55,64,1.9,949,951,1.612,804,808,288,145,143
1.902,VALPARAÍSO,5,QUILLOTA,55,65,1.806,873,933,1.564,742,822,242,131,111
1.903,VALPARAÍSO,5,QUILLOTA,55,66,1.687,801,886,1.447,655,792,240,146,94
1.904,VALPARAÍSO,5,QUILLOTA,55,67,1.618,733,885,1.375,611,764,243,122,121
1.905,VALPARAÍSO,5,QUILLOTA,55,68,1.567,736,831,1.317,616,701,250,120,130
1.906,VALPARAÍSO,5,QUILLOTA,55,69,1.503,681,822,1.303,578,725,200,103,97
1.907,VALPARAÍSO,5,QUILLOTA,55,70,1.45,685,765,1.27,586,684,180,99,81
1.908,VALPARAÍSO,5,QUILLOTA,55,71,1.385,650,735,1.213,552,661,172,98,74
1.909,VALPARAÍSO,5,QUILLOTA,55,72,1.385,610,775,1.207,525,682,178,85,93
1.91,VALPARAÍSO,5,QUILLOTA,55,73,1.301,582,719,1.138,503,635,163,79,84
1.911,VALPARAÍSO,5,QUILLOTA,55,74,1.126,516,610,994,439,555,132,77,55
1.912,VALPARAÍSO,5,QUILLOTA,55,75,1.126,521,605,978,444,534,148,77,71
1.913,VALPARAÍSO,5,QUILLOTA,55,76,1.07,506,564,940,432,508,130,74,56
1.914,VALPARAÍSO,5,QUILLOTA,55,77,938,401,537,810,333,477,128,68,60
1.915,VALPARAÍSO,5,QUILLOTA,55,78,838,357,481,738,312,426,100,45,55
1.916,VALPARAÍSO,5,QUILLOTA,55,79,806,339,467,692,279,413,114,60,54
1.917,VALPARAÍSO,5,QUILLOTA,55,80,787,318,469,673,270,403,114,48,66
1.918,VALPARAÍSO,5,QUILLOTA,55,81,656,248,408,575,208,367,81,40,41
1.919,VALPARAÍSO,5,QUILLOTA,55,82,642,263,379,573,225,348,69,38,31
1.92,VALPARAÍSO,5,QUILLOTA,55,83,588,238,350,521,199,322,67,39,28
1.921,VALPARAÍSO,5,QUILLOTA,55,84,539,213,326,480,185,295,59,28,31
1.922,VALPARAÍSO,5,QUILLOTA,55,85,517,201,316,456,172,284,61,29,32
1.923,VALPARAÍSO,5,QUILLOTA,55,86,509,184,325,449,157,292,60,27,33
1.924,VALPARAÍSO,5,QUILLOTA,55,87,412,151,261,373,137,236,39,14,25
1.925,VALPARAÍSO,5,QUILLOTA,55,88,352,130,222,305,108,197,47,22,25
1.926,VALPARAÍSO,5,QUILLOTA,55,89,303,102,201,269,85,184,34,17,17
1.927,VALPARAÍSO,5,QUILLOTA,55,90,226,80,146,200,67,133,26,13,13
1.928,VALPARAÍSO,5,QUILLOTA,55,91,167,67,100,148,60,88,19,7,12
1.929,VALPARAÍSO,5,QUILLOTA,55,92,162,51,111,145,47,98,17,4,13
1.93,VALPARAÍSO,5,QUILLOTA,55,93,105,31,74,95,26,69,10,5,5
1.931,VALPARAÍSO,5,QUILLOTA,55,94,102,27,75,94,24,70,8,3,5
1.932,VALPARAÍSO,5,QUILLOTA,55,95,69,24,45,59,21,38,10,3,7
1.933,VALPARAÍSO,5,QUILLOTA,55,96,40,8,32,36,7,29,4,1,3
1.934,VALPARAÍSO,5,QUILLOTA,55,97,34,7,27,27,5,22,7,2,5
1.935,VALPARAÍSO,5,QUILLOTA,55,98,19,5,14,17,5,12,2,0,2
1.936,VALPARAÍSO,5,QUILLOTA,55,99,14,4,10,13,4,9,1,0,1
1.937,VALPARAÍSO,5,QUILLOTA,55,100 o más,65,19,46,58,15,43,7,4,3
1.938,VALPARAÍSO,5,SAN ANTONIO,56,Total Provincia,168.046,82.648,85.398,152.012,74.3,77.712,16.034,8.348,7.686
1.939,VALPARAÍSO,5,SAN ANTONIO,56,0,1.948,993,955,1.808,923,885,140,70,70
1.94,VALPARAÍSO,5,SAN ANTONIO,56,1,2.121,1.071,1.05,1.931,983,948,190,88,102
1.941,VALPARAÍSO,5,SAN ANTONIO,56,2,2.27,1.161,1.109,2.064,1.036,1.028,206,125,81
1.942,VALPARAÍSO,5,SAN ANTONIO,56,3,2.336,1.184,1.152,2.14,1.09,1.05,196,94,102
1.943,VALPARAÍSO,5,SAN ANTONIO,56,4,2.303,1.156,1.147,2.12,1.063,1.057,183,93,90
1.944,VALPARAÍSO,5,SAN ANTONIO,56,5,2.187,1.102,1.085,1.979,1.001,978,208,101,107
1.945,VALPARAÍSO,5,SAN ANTONIO,56,6,2.289,1.143,1.146,2.076,1.032,1.044,213,111,102
1.946,VALPARAÍSO,5,SAN ANTONIO,56,7,2.26,1.146,1.114,2.02,1.028,992,240,118,122
1.947,VALPARAÍSO,5,SAN ANTONIO,56,8,2.201,1.099,1.102,1.992,984,1.008,209,115,94
1.948,VALPARAÍSO,5,SAN ANTONIO,56,9,2.177,1.11,1.067,1.97,991,979,207,119,88
1.949,VALPARAÍSO,5,SAN ANTONIO,56,10,2.183,1.163,1.02,1.964,1.039,925,219,124,95
1.95,VALPARAÍSO,5,SAN ANTONIO,56,11,2.189,1.09,1.099,1.962,969,993,227,121,106
1.951,VALPARAÍSO,5,SAN ANTONIO,56,12,2.099,1.077,1.022,1.89,971,919,209,106,103
1.952,VALPARAÍSO,5,SAN ANTONIO,56,13,2.221,1.138,1.083,2.023,1.034,989,198,104,94
1.953,VALPARAÍSO,5,SAN ANTONIO,56,14,2.28,1.194,1.086,2.07,1.096,974,210,98,112
1.954,VALPARAÍSO,5,SAN ANTONIO,56,15,2.27,1.178,1.092,2.061,1.068,993,209,110,99
1.955,VALPARAÍSO,5,SAN ANTONIO,56,16,2.281,1.128,1.153,2.094,1.031,1.063,187,97,90
1.956,VALPARAÍSO,5,SAN ANTONIO,56,17,2.227,1.104,1.123,2.047,1.008,1.039,180,96,84
1.957,VALPARAÍSO,5,SAN ANTONIO,56,18,1.967,978,989,1.813,898,915,154,80,74
1.958,VALPARAÍSO,5,SAN ANTONIO,56,19,1.858,997,861,1.714,916,798,144,81,63
1.959,VALPARAÍSO,5,SAN ANTONIO,56,20,1.899,934,965,1.757,870,887,142,64,78
1.96,VALPARAÍSO,5,SAN ANTONIO,56,21,1.939,957,982,1.789,885,904,150,72,78
1.961,VALPARAÍSO,5,SAN ANTONIO,56,22,2.047,1.098,949,1.914,1.02,894,133,78,55
1.962,VALPARAÍSO,5,SAN ANTONIO,56,23,2.249,1.081,1.168,2.071,988,1.083,178,93,85
1.963,VALPARAÍSO,5,SAN ANTONIO,56,24,2.253,1.167,1.086,2.097,1.09,1.007,156,77,79
1.964,VALPARAÍSO,5,SAN ANTONIO,56,25,2.243,1.134,1.109,2.072,1.052,1.02,171,82,89
1.965,VALPARAÍSO,5,SAN ANTONIO,56,26,2.399,1.236,1.163,2.229,1.137,1.092,170,99,71
1.966,VALPARAÍSO,5,SAN ANTONIO,56,27,2.518,1.305,1.213,2.335,1.212,1.123,183,93,90
1.967,VALPARAÍSO,5,SAN ANTONIO,56,28,2.383,1.199,1.184,2.19,1.089,1.101,193,110,83
1.968,VALPARAÍSO,5,SAN ANTONIO,56,29,2.402,1.197,1.205,2.183,1.085,1.098,219,112,107
1.969,VALPARAÍSO,5,SAN ANTONIO,56,30,2.346,1.182,1.164,2.14,1.078,1.062,206,104,102
1.97,VALPARAÍSO,5,SAN ANTONIO,56,31,2.255,1.127,1.128,2.042,1.026,1.016,213,101,112
1.971,VALPARAÍSO,5,SAN ANTONIO,56,32,2.155,1.091,1.064,1.96,993,967,195,98,97
1.972,VALPARAÍSO,5,SAN ANTONIO,56,33,2.206,1.15,1.056,2,1.045,955,206,105,101
1.973,VALPARAÍSO,5,SAN ANTONIO,56,34,2.223,1.078,1.145,2.01,972,1.038,213,106,107
1.974,VALPARAÍSO,5,SAN ANTONIO,56,35,2.29,1.127,1.163,2.064,1.015,1.049,226,112,114
1.975,VALPARAÍSO,5,SAN ANTONIO,56,36,2.216,1.11,1.106,1.986,1.002,984,230,108,122
1.976,VALPARAÍSO,5,SAN ANTONIO,56,37,2.27,1.141,1.129,2.01,997,1.013,260,144,116
1.977,VALPARAÍSO,5,SAN ANTONIO,56,38,1.976,957,1.019,1.762,865,897,214,92,122
1.978,VALPARAÍSO,5,SAN ANTONIO,56,39,2.016,986,1.03,1.8,877,923,216,109,107
1.979,VALPARAÍSO,5,SAN ANTONIO,56,40,2.127,1.05,1.077,1.922,955,967,205,95,110
1.98,VALPARAÍSO,5,SAN ANTONIO,56,41,2.132,1.072,1.06,1.897,947,950,235,125,110
1.981,VALPARAÍSO,5,SAN ANTONIO,56,42,2.212,1.091,1.121,1.96,961,999,252,130,122
1.982,VALPARAÍSO,5,SAN ANTONIO,56,43,2.243,1.134,1.109,2.012,1.004,1.008,231,130,101
1.983,VALPARAÍSO,5,SAN ANTONIO,56,44,2.204,1.147,1.057,1.986,1.012,974,218,135,83
1.984,VALPARAÍSO,5,SAN ANTONIO,56,45,2.179,1.105,1.074,1.937,984,953,242,121,121
1.985,VALPARAÍSO,5,SAN ANTONIO,56,46,2.003,978,1.025,1.8,875,925,203,103,100
1.986,VALPARAÍSO,5,SAN ANTONIO,56,47,2.148,1.08,1.068,1.925,957,968,223,123,100
1.987,VALPARAÍSO,5,SAN ANTONIO,56,48,2.186,1.088,1.098,1.956,964,992,230,124,106
1.988,VALPARAÍSO,5,SAN ANTONIO,56,49,2.248,1.112,1.136,2.019,986,1.033,229,126,103
1.989,VALPARAÍSO,5,SAN ANTONIO,56,50,2.235,1.158,1.077,1.986,1.022,964,249,136,113
1.99,VALPARAÍSO,5,SAN ANTONIO,56,51,2.303,1.149,1.154,2.055,1.015,1.04,248,134,114
1.991,VALPARAÍSO,5,SAN ANTONIO,56,52,2.344,1.132,1.212,2.098,1,1.098,246,132,114
1.992,VALPARAÍSO,5,SAN ANTONIO,56,53,2.366,1.128,1.238,2.139,1.016,1.123,227,112,115
1.993,VALPARAÍSO,5,SAN ANTONIO,56,54,2.454,1.209,1.245,2.218,1.071,1.147,236,138,98
1.994,VALPARAÍSO,5,SAN ANTONIO,56,55,2.343,1.084,1.259,2.108,966,1.142,235,118,117
1.995,VALPARAÍSO,5,SAN ANTONIO,56,56,2.349,1.098,1.251,2.109,973,1.136,240,125,115
1.996,VALPARAÍSO,5,SAN ANTONIO,56,57,2.232,1.055,1.177,2.003,931,1.072,229,124,105
1.997,VALPARAÍSO,5,SAN ANTONIO,56,58,2.267,1.14,1.127,2.051,1.035,1.016,216,105,111
1.998,VALPARAÍSO,5,SAN ANTONIO,56,59,2.197,1.109,1.088,1.972,978,994,225,131,94
1.999,VALPARAÍSO,5,SAN ANTONIO,56,60,2.122,1.027,1.095,1.895,906,989,227,121,106
2,VALPARAÍSO,5,SAN ANTONIO,56,61,1.972,925,1.047,1.748,798,950,224,127,97
2.001,VALPARAÍSO,5,SAN ANTONIO,56,62,1.877,859,1.018,1.692,769,923,185,90,95
2.002,VALPARAÍSO,5,SAN ANTONIO,56,63,1.898,902,996,1.7,799,901,198,103,95
2.003,VALPARAÍSO,5,SAN ANTONIO,56,64,1.801,837,964,1.608,738,870,193,99,94
2.004,VALPARAÍSO,5,SAN ANTONIO,56,65,1.791,832,959,1.611,730,881,180,102,78
2.005,VALPARAÍSO,5,SAN ANTONIO,56,66,1.706,807,899,1.527,724,803,179,83,96
2.006,VALPARAÍSO,5,SAN ANTONIO,56,67,1.684,796,888,1.507,699,808,177,97,80
2.007,VALPARAÍSO,5,SAN ANTONIO,56,68,1.547,747,800,1.381,638,743,166,109,57
2.008,VALPARAÍSO,5,SAN ANTONIO,56,69,1.534,727,807,1.378,642,736,156,85,71
2.009,VALPARAÍSO,5,SAN ANTONIO,56,70,1.518,677,841,1.357,597,760,161,80,81
2.01,VALPARAÍSO,5,SAN ANTONIO,56,71,1.439,663,776,1.291,588,703,148,75,73
2.011,VALPARAÍSO,5,SAN ANTONIO,56,72,1.386,664,722,1.239,586,653,147,78,69
2.012,VALPARAÍSO,5,SAN ANTONIO,56,73,1.316,613,703,1.177,541,636,139,72,67
2.013,VALPARAÍSO,5,SAN ANTONIO,56,74,1.169,536,633,1.062,475,587,107,61,46
2.014,VALPARAÍSO,5,SAN ANTONIO,56,75,1.101,518,583,978,450,528,123,68,55
2.015,VALPARAÍSO,5,SAN ANTONIO,56,76,1.044,478,566,919,424,495,125,54,71
2.016,VALPARAÍSO,5,SAN ANTONIO,56,77,1.009,433,576,920,387,533,89,46,43
2.017,VALPARAÍSO,5,SAN ANTONIO,56,78,870,359,511,794,315,479,76,44,32
2.018,VALPARAÍSO,5,SAN ANTONIO,56,79,811,364,447,737,321,416,74,43,31
2.019,VALPARAÍSO,5,SAN ANTONIO,56,80,741,327,414,682,293,389,59,34,25
2.02,VALPARAÍSO,5,SAN ANTONIO,56,81,614,265,349,561,241,320,53,24,29
2.021,VALPARAÍSO,5,SAN ANTONIO,56,82,622,266,356,567,248,319,55,18,37
2.022,VALPARAÍSO,5,SAN ANTONIO,56,83,518,213,305,461,186,275,57,27,30
2.023,VALPARAÍSO,5,SAN ANTONIO,56,84,503,202,301,471,184,287,32,18,14
2.024,VALPARAÍSO,5,SAN ANTONIO,56,85,499,199,300,450,178,272,49,21,28
2.025,VALPARAÍSO,5,SAN ANTONIO,56,86,443,198,245,404,174,230,39,24,15
2.026,VALPARAÍSO,5,SAN ANTONIO,56,87,344,126,218,304,114,190,40,12,28
2.027,VALPARAÍSO,5,SAN ANTONIO,56,88,286,118,168,253,99,154,33,19,14
2.028,VALPARAÍSO,5,SAN ANTONIO,56,89,301,113,188,269,103,166,32,10,22
2.029,VALPARAÍSO,5,SAN ANTONIO,56,90,202,73,129,185,71,114,17,2,15
2.03,VALPARAÍSO,5,SAN ANTONIO,56,91,135,38,97,123,33,90,12,5,7
2.031,VALPARAÍSO,5,SAN ANTONIO,56,92,119,32,87,113,30,83,6,2,4
2.032,VALPARAÍSO,5,SAN ANTONIO,56,93,92,28,64,75,24,51,17,4,13
2.033,VALPARAÍSO,5,SAN ANTONIO,56,94,79,21,58,71,18,53,8,3,5
2.034,VALPARAÍSO,5,SAN ANTONIO,56,95,52,14,38,46,12,34,6,2,4
2.035,VALPARAÍSO,5,SAN ANTONIO,56,96,53,21,32,46,19,27,7,2,5
2.036,VALPARAÍSO,5,SAN ANTONIO,56,97,37,12,25,32,10,22,5,2,3
2.037,VALPARAÍSO,5,SAN ANTONIO,56,98,22,3,19,18,3,15,4,0,4
2.038,VALPARAÍSO,5,SAN ANTONIO,56,99,15,3,12,13,2,11,2,1,1
2.039,VALPARAÍSO,5,SAN ANTONIO,56,100 o más,50,24,26,45,20,25,5,4,1
2.04,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,Total Provincia,154.718,76.038,78.68,115.73,56.144,59.586,38.988,19.894,19.094
2.041,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,0,1.933,965,968,1.507,752,755,426,213,213
2.042,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,1,2.218,1.113,1.105,1.688,855,833,530,258,272
2.043,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,2,2.317,1.229,1.088,1.741,937,804,576,292,284
2.044,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,3,2.244,1.154,1.09,1.69,848,842,554,306,248
2.045,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,4,2.227,1.179,1.048,1.724,914,810,503,265,238
2.046,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,5,2.327,1.211,1.116,1.716,874,842,611,337,274
2.047,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,6,2.281,1.128,1.153,1.714,851,863,567,277,290
2.048,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,7,2.203,1.136,1.067,1.632,833,799,571,303,268
2.049,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,8,2.272,1.141,1.131,1.704,841,863,568,300,268
2.05,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,9,2.171,1.137,1.034,1.617,844,773,554,293,261
2.051,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,10,2.119,1.059,1.06,1.573,782,791,546,277,269
2.052,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,11,2.038,1.006,1.032,1.526,744,782,512,262,250
2.053,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,12,2.184,1.1,1.084,1.645,818,827,539,282,257
2.054,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,13,2.038,1.037,1.001,1.522,778,744,516,259,257
2.055,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,14,2.127,1.121,1.006,1.574,809,765,553,312,241
2.056,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,15,2.143,1.095,1.048,1.608,818,790,535,277,258
2.057,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,16,2.362,1.21,1.152,1.808,921,887,554,289,265
2.058,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,17,2.239,1.17,1.069,1.641,857,784,598,313,285
2.059,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,18,1.939,967,972,1.424,688,736,515,279,236
2.06,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,19,1.844,925,919,1.383,692,691,461,233,228
2.061,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,20,1.924,966,958,1.458,738,720,466,228,238
2.062,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,21,2.087,1.047,1.04,1.546,760,786,541,287,254
2.063,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,22,2.285,1.181,1.104,1.714,866,848,571,315,256
2.064,VALPARAÍSO,5,SAN FELIPE DE ACONCAGUA,57,23,2.338,1.214,1.124,1.785,930,855,553,284,269
